address,ip,port,is_valid,latency_ms,net_type,net_type_en,country,region,city,isp,location,source,category,validation_error
130.198.120.120:443,130.198.120.120,443,True,138.53,,unknown,通用,,,,通用,results,local-general,
130.198.120.121:443,130.198.120.121,443,True,138.63,,unknown,通用,,,,通用,results,local-general,
130.230.140.220:443,130.230.140.220,443,True,168.93,,unknown,通用,,,,通用,results,local-general,
130.253.2.250:443,130.253.2.250,443,True,27.44,,unknown,通用,,,,通用,results,local-general,
132.167.135.203:443,132.167.135.203,443,True,158.33,,unknown,通用,,,,通用,results,local-general,
132.167.135.208:443,132.167.135.208,443,True,152.42,,unknown,通用,,,,通用,results,local-general,
132.208.244.66:443,132.208.244.66,443,True,64.84,,unknown,通用,,,,通用,results,local-general,
133.167.87.173:443,133.167.87.173,443,True,111.01,,unknown,通用,,,,通用,results,local-general,
133.242.152.27:443,133.242.152.27,443,True,120.79,,unknown,通用,,,,通用,results,local-general,
134.0.63.185:443,134.0.63.185,443,True,185.67,,unknown,通用,,,,通用,results,local-general,
134.1.7.9:443,134.1.7.9,443,True,160.86,,unknown,通用,,,,通用,results,local-general,
134.209.15.92:443,134.209.15.92,443,True,1.84,,unknown,通用,,,,通用,results,local-general,
138.3.249.223:443,138.3.249.223,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
138.66.66.136:443,138.66.66.136,443,True,171.36,,unknown,通用,,,,通用,results,local-general,
138.108.28.48:443,138.108.28.48,443,True,64.27,,unknown,通用,,,,通用,results,local-general,
138.197.69.103:443,138.197.69.103,443,True,76.17,,unknown,通用,,,,通用,results,local-general,
139.129.230.30:443,139.129.230.30,443,True,200.87,,unknown,通用,,,,通用,results,local-general,
140.238.172.226:3000,140.238.172.226,3000,False,,,unknown,通用,,,,通用,results,local-general,Refused
140.238.248.0:443,140.238.248.0,443,True,300.57,,unknown,通用,,,,通用,results,local-general,
141.145.210.36:443,141.145.210.36,443,True,147.31,,unknown,通用,,,,通用,results,local-general,
143.14.107.45:50161,143.14.107.45,50161,True,121.87,,unknown,,,,,,socks5-proxy,socks5,
144.24.200.164:443,144.24.200.164,443,True,147.21,,unknown,,,,,,bestproxy,proxy,
144.91.90.109:443,144.91.90.109,443,True,150.82,,unknown,通用,,,,通用,results,local-general,
144.217.70.142:8088,144.217.70.142,8088,False,,,unknown,通用,,,,通用,results,local-general,Refused
146.48.93.16:443,146.48.93.16,443,True,161.08,,unknown,通用,,,,通用,results,local-general,
146.83.81.136:443,146.83.81.136,443,True,170.6,,unknown,通用,,,,通用,results,local-general,
146.177.5.114:8090,146.177.5.114,8090,True,142.31,,unknown,通用,,,,通用,results,local-general,
146.189.216.138:443,146.189.216.138,443,True,83.6,,unknown,通用,,,,通用,results,local-general,
146.189.216.139:443,146.189.216.139,443,True,77.55,,unknown,通用,,,,通用,results,local-general,
146.189.217.231:443,146.189.217.231,443,True,77.63,,unknown,通用,,,,通用,results,local-general,
147.160.161.12:8081,147.160.161.12,8081,True,37.11,,unknown,通用,,,,通用,results,local-general,
147.182.255.208:443,147.182.255.208,443,True,1.75,,unknown,通用,,,,通用,results,local-general,
148.243.232.49:443,148.243.232.49,443,True,68.32,,unknown,通用,,,,通用,results,local-general,
148.243.232.51:443,148.243.232.51,443,True,67.79,,unknown,通用,,,,通用,results,local-general,
149.202.3.144:443,149.202.3.144,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
149.210.158.107:5001,149.210.158.107,5001,True,156.5,,unknown,通用,,,,通用,results,local-general,
149.210.243.125:443,149.210.243.125,443,True,140.44,,unknown,通用,,,,通用,results,local-general,
150.109.243.38:1080,150.109.243.38,1080,False,,,unknown,韩国,,,,韩国,ResultsAHT,local-AHT,Timeout
150.136.9.146:443,150.136.9.146,443,True,60.15,,unknown,通用,,,,通用,results,local-general,
150.136.74.90:443,150.136.74.90,443,True,61.73,,unknown,通用,,,,通用,results,local-general,
152.70.202.146:443,152.70.202.146,443,True,72.19,,unknown,通用,,,,通用,results,local-general,
152.71.251.13:443,152.71.251.13,443,True,161.03,,unknown,通用,,,,通用,results,local-general,
154.9.228.149:1081,154.9.228.149,1081,True,10.81,,unknown,,,,,,socks5-proxy,socks5,
154.72.197.188:443,154.72.197.188,443,True,280.35,,unknown,通用,,,,通用,results,local-general,
157.90.167.183:443,157.90.167.183,443,True,151.38,,unknown,通用,,,,通用,results,local-general,
157.245.96.148:443,157.245.96.148,443,True,232.84,,unknown,通用,,,,通用,results,local-general,
158.101.20.73:50161,158.101.20.73,50161,True,18.15,,unknown,,,,,,socks5-proxy,socks5,
158.195.68.53:443,158.195.68.53,443,True,163.99,,unknown,通用,,,,通用,results,local-general,
158.197.16.250:443,158.197.16.250,443,True,177.46,,unknown,通用,,,,通用,results,local-general,
158.223.58.195:443,158.223.58.195,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
159.13.66.216:443,159.13.66.216,443,True,135.28,,unknown,通用,,,,通用,results,local-general,
159.84.183.244:443,159.84.183.244,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
159.203.22.247:443,159.203.22.247,443,True,60.39,,unknown,通用,,,,通用,results,local-general,
159.255.34.138:1080,159.255.34.138,1080,False,,,unknown,,,,,,socks5-proxy,socks5,Refused
160.191.40.204:60001,160.191.40.204,60001,False,,,unknown,通用,,,,通用,results,local-general,Refused
160.242.47.197:443,160.242.47.197,443,True,328.46,,unknown,通用,,,,通用,results,local-general,
160.242.47.197:444,160.242.47.197,444,True,325.55,,unknown,通用,,,,通用,results,local-general,
160.251.208.112:443,160.251.208.112,443,True,122.62,,unknown,通用,,,,通用,results,local-general,
161.35.159.29:443,161.35.159.29,443,True,156.41,,unknown,通用,,,,通用,results,local-general,
161.35.227.149:443,161.35.227.149,443,True,2.45,,unknown,通用,,,,通用,results,local-general,
161.117.15.35:51001,161.117.15.35,51001,False,,,unknown,韩国,,,,韩国,ResultsAHT,local-AHT,Refused
162.55.97.61:443,162.55.97.61,443,True,161.95,,unknown,通用,,,,通用,results,local-general,
162.247.78.194:443,162.247.78.194,443,True,52.23,,unknown,通用,,,,通用,results,local-general,
164.152.45.253:443,164.152.45.253,443,True,180.51,,unknown,通用,,,,通用,results,local-general,
164.160.68.11:443,164.160.68.11,443,True,321.4,,unknown,通用,,,,通用,results,local-general,
164.160.68.42:443,164.160.68.42,443,True,346.23,,unknown,通用,,,,通用,results,local-general,
165.22.60.108:443,165.22.60.108,443,True,171.72,,unknown,通用,,,,通用,results,local-general,
168.138.159.191:443,168.138.159.191,443,True,181.03,,unknown,通用,,,,通用,results,local-general,
168.167.220.27:443,168.167.220.27,443,True,283.53,,unknown,通用,,,,通用,results,local-general,
168.205.255.238:443,168.205.255.238,443,True,187.44,,unknown,通用,,,,通用,results,local-general,
170.40.178.81:443,170.40.178.81,443,True,44.42,,unknown,通用,,,,通用,results,local-general,
170.40.179.75:443,170.40.179.75,443,True,45.95,,unknown,通用,,,,通用,results,local-general,
170.40.179.127:443,170.40.179.127,443,True,44.66,,unknown,通用,,,,通用,results,local-general,
170.40.186.96:443,170.40.186.96,443,True,47.22,,unknown,通用,,,,通用,results,local-general,
170.40.186.118:443,170.40.186.118,443,True,43.83,,unknown,通用,,,,通用,results,local-general,
170.40.186.238:443,170.40.186.238,443,True,44.4,,unknown,通用,,,,通用,results,local-general,
170.40.186.244:443,170.40.186.244,443,True,48.09,,unknown,通用,,,,通用,results,local-general,
171.111.192.80:1080,171.111.192.80,1080,True,203.84,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.81:1080,171.111.192.81,1080,True,193.78,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.84:1080,171.111.192.84,1080,True,196.76,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.86:1080,171.111.192.86,1080,True,192.82,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.90:1080,171.111.192.90,1080,True,197.48,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.91:1080,171.111.192.91,1080,True,195.12,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.92:1080,171.111.192.92,1080,True,199.45,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.93:1080,171.111.192.93,1080,True,198.58,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.94:1080,171.111.192.94,1080,True,198.98,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.95:1080,171.111.192.95,1080,True,191.13,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.97:1080,171.111.192.97,1080,True,202.23,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.99:1080,171.111.192.99,1080,True,197.02,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.100:1080,171.111.192.100,1080,True,198.31,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.101:1080,171.111.192.101,1080,True,197.7,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.102:1080,171.111.192.102,1080,True,195.13,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.103:1080,171.111.192.103,1080,True,194.53,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.104:1080,171.111.192.104,1080,True,194.25,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.105:1080,171.111.192.105,1080,True,200.29,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.106:1080,171.111.192.106,1080,True,191.78,,unknown,中国,,,,中国,ResultsCN,local-CN,
171.111.192.107:1080,171.111.192.107,1080,True,203.93,,unknown,中国,,,,中国,ResultsCN,local-CN,
172.64.40.138:443,172.64.40.138,443,True,8.91,,unknown,,,,,,edgetunnel-output,cloudflare,
172.64.40.225:443,172.64.40.225,443,True,8.71,,unknown,,,,,,edgetunnel-output,cloudflare,
172.64.76.86:443,172.64.76.86,443,True,1.69,,unknown,,,,,,edgetunnel-output,cloudflare,
172.64.145.194:443,172.64.145.194,443,True,1.52,,unknown,,,,,,bestcf,proxy,
172.64.152.111:443,172.64.152.111,443,True,1.36,,unknown,,,,,,bestcf,proxy,
172.64.159.213:443,172.64.159.213,443,True,1.48,,unknown,,,,,,bestcf,proxy,
172.65.90.59:443,172.65.90.59,443,True,1.79,,unknown,,,,,,edgetunnel-output,cloudflare,
172.65.165.62:1080,172.65.165.62,1080,True,1.43,,unknown,韩国,,,,韩国,ResultsAHT,local-AHT,
172.65.227.140:443,172.65.227.140,443,True,1.49,,unknown,,,,,,edgetunnel-output,cloudflare,
172.65.236.107:1080,172.65.236.107,1080,True,1.6,,unknown,韩国,,,,韩国,ResultsAHT,local-AHT,
172.65.244.187:443,172.65.244.187,443,True,1.83,,unknown,,,,,,edgetunnel-output,cloudflare,
172.66.197.62:443,172.66.197.62,443,True,1.79,,unknown,,,,,,edgetunnel-output,cloudflare,
172.66.199.124:443,172.66.199.124,443,True,1.54,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.111.65:443,172.67.111.65,443,True,1.52,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.167.2:443,172.67.167.2,443,True,2.02,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.169.208:443,172.67.169.208,443,True,1.99,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.181.166:443,172.67.181.166,443,True,1.75,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.190.198:443,172.67.190.198,443,True,1.93,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.206.116:443,172.67.206.116,443,True,2.09,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.208.245:443,172.67.208.245,443,True,1.44,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.208.252:443,172.67.208.252,443,True,1.8,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.218.50:443,172.67.218.50,443,True,1.72,,unknown,,,,,,edgetunnel-output,cloudflare,
172.67.232.39:443,172.67.232.39,443,True,1.53,,unknown,,,,,,edgetunnel-output,cloudflare,
172.210.64.27:443,172.210.64.27,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
173.165.51.237:443,173.165.51.237,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
173.212.253.71:443,173.212.253.71,443,True,146.5,,unknown,通用,,,,通用,results,local-general,
175.134.18.237:443,175.134.18.237,443,True,110.11,,unknown,通用,,,,通用,results,local-general,
176.102.64.4:443,176.102.64.4,443,True,164.08,,unknown,通用,,,,通用,results,local-general,
176.173.102.96:443,176.173.102.96,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
176.190.167.54:443,176.190.167.54,443,True,149.39,,unknown,通用,,,,通用,results,local-general,
176.221.48.127:8080,176.221.48.127,8080,True,167.2,,unknown,通用,,,,通用,results,local-general,
176.221.48.130:8080,176.221.48.130,8080,True,166.07,,unknown,通用,,,,通用,results,local-general,
178.115.238.253:443,178.115.238.253,443,True,310.54,,unknown,通用,,,,通用,results,local-general,
178.128.112.166:1080,178.128.112.166,1080,True,170.86,,unknown,,,,,,socks5-proxy,socks5,
178.237.108.214:443,178.237.108.214,443,True,161.81,,unknown,通用,,,,通用,results,local-general,
180.97.151.115:443,180.97.151.115,443,True,190.07,,unknown,通用,,,,通用,results,local-general,
180.100.200.64:1080,180.100.200.64,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.100.207.92:1080,180.100.207.92,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.100.216.41:1080,180.100.216.41,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.106.150.72:1080,180.106.150.72,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.108.46.68:1080,180.108.46.68,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.108.64.113:1080,180.108.64.113,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Refused
180.109.251.159:1080,180.109.251.159,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.109.252.141:1080,180.109.252.141,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
180.110.63.8:1080,180.110.63.8,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
181.6.37.52:1080,181.6.37.52,1080,False,,,unknown,,,,,,socks5-proxy,socks5,Timeout
181.6.214.252:1080,181.6.214.252,1080,True,210.27,,unknown,,,,,,socks5-proxy,socks5,
181.6.228.141:1080,181.6.228.141,1080,False,,,unknown,,,,,,socks5-proxy,socks5,Timeout
181.6.247.21:1080,181.6.247.21,1080,False,,,unknown,,,,,,socks5-proxy,socks5,Timeout
181.126.49.38:443,181.126.49.38,443,True,216.31,,unknown,通用,,,,通用,results,local-general,
181.191.209.142:443,181.191.209.142,443,True,167.04,,unknown,通用,,,,通用,results,local-general,
184.178.223.107:443,184.178.223.107,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
184.184.156.99:443,184.184.156.99,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
184.184.156.106:443,184.184.156.106,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
184.189.100.146:443,184.189.100.146,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
184.189.100.163:443,184.189.100.163,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
185.35.199.212:5443,185.35.199.212,5443,True,170.42,,unknown,通用,,,,通用,results,local-general,
185.36.192.13:50161,185.36.192.13,50161,True,168.26,,unknown,,,,,,socks5-proxy,socks5,
185.38.226.210:5443,185.38.226.210,5443,True,183.34,,unknown,通用,,,,通用,results,local-general,
185.96.121.243:9443,185.96.121.243,9443,True,171.34,,unknown,通用,,,,通用,results,local-general,
185.108.4.61:443,185.108.4.61,443,True,187.87,,unknown,通用,,,,通用,results,local-general,
185.149.37.14:443,185.149.37.14,443,True,147.18,,unknown,通用,,,,通用,results,local-general,
185.244.208.84:5555,185.244.208.84,5555,True,175.98,,unknown,,,,,,socks5-proxy,socks5,
185.245.136.61:443,185.245.136.61,443,True,147.63,,unknown,通用,,,,通用,results,local-general,
185.245.136.97:443,185.245.136.97,443,True,147.21,,unknown,通用,,,,通用,results,local-general,
185.250.133.35:443,185.250.133.35,443,True,186.11,,unknown,通用,,,,通用,results,local-general,
187.217.197.236:81,187.217.197.236,81,True,64.89,,unknown,通用,,,,通用,results,local-general,
188.114.96.164:443,188.114.96.164,443,True,1.47,,unknown,,,,,,edgetunnel-output,cloudflare,
188.114.98.251:443,188.114.98.251,443,True,1.71,,unknown,,,,,,edgetunnel-output,cloudflare,
188.149.123.87:8181,188.149.123.87,8181,False,,,unknown,通用,,,,通用,results,local-general,Timeout
188.212.125.178:443,188.212.125.178,443,True,147.59,,unknown,通用,,,,通用,results,local-general,
188.253.118.223:50161,188.253.118.223,50161,True,104.8,,unknown,,,,,,socks5-proxy,socks5,
189.39.119.69:443,189.39.119.69,443,True,204.72,,unknown,通用,,,,通用,results,local-general,
189.50.88.34:443,189.50.88.34,443,True,1208.18,,unknown,通用,,,,通用,results,local-general,
189.129.49.161:443,189.129.49.161,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
190.85.38.67:443,190.85.38.67,443,True,118.26,,unknown,通用,,,,通用,results,local-general,
190.113.112.147:443,190.113.112.147,443,True,115.79,,unknown,通用,,,,通用,results,local-general,
190.145.153.94:443,190.145.153.94,443,True,104.9,,unknown,通用,,,,通用,results,local-general,
190.149.62.28:443,190.149.62.28,443,True,93.12,,unknown,通用,,,,通用,results,local-general,
190.196.167.133:443,190.196.167.133,443,True,152.37,,unknown,通用,,,,通用,results,local-general,
192.95.37.111:443,192.95.37.111,443,True,69.93,,unknown,通用,,,,通用,results,local-general,
192.126.96.110:443,192.126.96.110,443,True,72.72,,unknown,通用,,,,通用,results,local-general,
192.154.227.9:3001,192.154.227.9,3001,True,39.21,,unknown,通用,,,,通用,results,local-general,
192.177.75.187:443,192.177.75.187,443,True,216.85,,unknown,通用,,,,通用,results,local-general,
193.25.2.239:443,193.25.2.239,443,True,165.27,,unknown,通用,,,,通用,results,local-general,
193.49.168.97:443,193.49.168.97,443,True,154.37,,unknown,通用,,,,通用,results,local-general,
193.49.168.100:443,193.49.168.100,443,True,155.99,,unknown,通用,,,,通用,results,local-general,
193.77.81.97:443,193.77.81.97,443,True,156.18,,unknown,通用,,,,通用,results,local-general,
193.106.58.92:1080,193.106.58.92,1080,True,176.83,,unknown,,,,,,socks5-proxy,socks5,
193.106.150.70:1080,193.106.150.70,1080,True,179.74,,unknown,,,,,,socks5-proxy,socks5,
193.106.196.91:5555,193.106.196.91,5555,True,196.65,,unknown,,,,,,socks5-proxy,socks5,
193.136.192.57:443,193.136.192.57,443,True,162.28,,unknown,通用,,,,通用,results,local-general,
193.137.38.135:443,193.137.38.135,443,True,173.22,,unknown,通用,,,,通用,results,local-general,
193.176.40.123:443,193.176.40.123,443,True,168.8,,unknown,通用,,,,通用,results,local-general,
193.226.205.54:443,193.226.205.54,443,True,161.11,,unknown,通用,,,,通用,results,local-general,
194.5.157.218:443,194.5.157.218,443,False,,,unknown,通用,,,,通用,results,local-general,Refused
194.87.98.70:443,194.87.98.70,443,True,192.3,,unknown,通用,,,,通用,results,local-general,
194.195.87.167:8080,194.195.87.167,8080,True,150.44,,unknown,通用,,,,通用,results,local-general,
194.195.87.167:8081,194.195.87.167,8081,True,153.23,,unknown,通用,,,,通用,results,local-general,
194.199.191.190:443,194.199.191.190,443,True,149.41,,unknown,通用,,,,通用,results,local-general,
194.249.231.22:443,194.249.231.22,443,True,166.58,,unknown,通用,,,,通用,results,local-general,
195.14.103.106:9090,195.14.103.106,9090,True,156.22,,unknown,通用,,,,通用,results,local-general,
195.43.52.155:443,195.43.52.155,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
195.62.32.233:2080,195.62.32.233,2080,True,144.93,,unknown,,,,,,socks5-proxy,socks5,
195.154.187.64:443,195.154.187.64,443,True,153.01,,unknown,通用,,,,通用,results,local-general,
195.181.220.235:443,195.181.220.235,443,True,156.92,,unknown,通用,,,,通用,results,local-general,
195.182.74.93:443,195.182.74.93,443,True,165.55,,unknown,通用,,,,通用,results,local-general,
195.182.74.94:443,195.182.74.94,443,True,166.13,,unknown,通用,,,,通用,results,local-general,
195.192.209.130:443,195.192.209.130,443,True,160.94,,unknown,通用,,,,通用,results,local-general,
195.200.166.126:443,195.200.166.126,443,True,173.34,,unknown,通用,,,,通用,results,local-general,
196.12.10.194:443,196.12.10.194,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
196.21.60.44:443,196.21.60.44,443,True,279.84,,unknown,通用,,,,通用,results,local-general,
196.21.61.67:443,196.21.61.67,443,True,280.13,,unknown,通用,,,,通用,results,local-general,
196.21.109.82:443,196.21.109.82,443,True,281.08,,unknown,通用,,,,通用,results,local-general,
198.54.223.176:443,198.54.223.176,443,True,261.84,,unknown,通用,,,,通用,results,local-general,
198.71.61.207:443,198.71.61.207,443,True,58.23,,unknown,通用,,,,通用,results,local-general,
200.23.153.161:443,200.23.153.161,443,True,165.3,,unknown,通用,,,,通用,results,local-general,
200.133.218.122:443,200.133.218.122,443,True,180.89,,unknown,通用,,,,通用,results,local-general,
200.249.205.36:443,200.249.205.36,443,True,355.78,,unknown,通用,,,,通用,results,local-general,
201.54.216.54:443,201.54.216.54,443,True,168.08,,unknown,通用,,,,通用,results,local-general,
202.43.240.2:443,202.43.240.2,443,True,113.01,,unknown,通用,,,,通用,results,local-general,
202.75.55.100:443,202.75.55.100,443,True,187.88,,unknown,通用,,,,通用,results,local-general,
202.155.123.31:50161,202.155.123.31,50161,True,1221.88,,unknown,,,,,,socks5-proxy,socks5,
203.126.53.78:443,203.126.53.78,443,True,170.47,,unknown,通用,,,,通用,results,local-general,
203.193.169.112:443,203.193.169.112,443,True,229.95,,unknown,通用,,,,通用,results,local-general,
203.236.17.77:8104,203.236.17.77,8104,True,133.41,,unknown,通用,,,,通用,results,local-general,
203.246.113.240:443,203.246.113.240,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
204.41.16.187:443,204.41.16.187,443,True,60.93,,unknown,通用,,,,通用,results,local-general,
204.41.17.71:443,204.41.17.71,443,True,61.54,,unknown,通用,,,,通用,results,local-general,
204.41.17.72:443,204.41.17.72,443,True,65.89,,unknown,通用,,,,通用,results,local-general,
205.178.144.247:8443,205.178.144.247,8443,True,58.8,,unknown,通用,,,,通用,results,local-general,
206.189.71.68:443,206.189.71.68,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
207.180.228.55:443,207.180.228.55,443,True,147.17,,unknown,通用,,,,通用,results,local-general,
208.169.72.50:443,208.169.72.50,443,True,89.34,,unknown,通用,,,,通用,results,local-general,
209.63.239.148:443,209.63.239.148,443,True,21.46,,unknown,通用,,,,通用,results,local-general,
210.19.96.163:443,210.19.96.163,443,True,187.92,,unknown,通用,,,,通用,results,local-general,
210.48.154.99:443,210.48.154.99,443,True,175.12,,unknown,通用,,,,通用,results,local-general,
210.89.42.118:443,210.89.42.118,443,True,289.58,,unknown,通用,,,,通用,results,local-general,
210.89.42.212:443,210.89.42.212,443,True,301.55,,unknown,通用,,,,通用,results,local-general,
210.169.191.161:443,210.169.191.161,443,False,,,unknown,通用,,,,通用,results,local-general,Refused
211.24.97.234:8009,211.24.97.234,8009,True,183.47,,unknown,通用,,,,通用,results,local-general,
211.25.237.139:443,211.25.237.139,443,True,212.6,,unknown,通用,,,,通用,results,local-general,
211.34.105.110:4443,211.34.105.110,4443,True,136.56,,unknown,通用,,,,通用,results,local-general,
212.30.81.6:443,212.30.81.6,443,True,159.09,,unknown,通用,,,,通用,results,local-general,
212.243.240.120:443,212.243.240.120,443,True,152.7,,unknown,通用,,,,通用,results,local-general,
213.96.140.33:443,213.96.140.33,443,True,163.91,,unknown,通用,,,,通用,results,local-general,
213.241.124.228:443,213.241.124.228,443,True,169.94,,unknown,通用,,,,通用,results,local-general,
217.108.126.106:443,217.108.126.106,443,False,,,unknown,通用,,,,通用,results,local-general,Timeout
217.160.25.90:443,217.160.25.90,443,True,174.69,,unknown,通用,,,,通用,results,local-general,
218.78.1.8:1080,218.78.1.8,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Refused
218.78.69.108:1080,218.78.69.108,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Refused
218.78.94.56:1080,218.78.94.56,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Refused
218.78.104.148:1080,218.78.104.148,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Refused
221.225.80.7:1080,221.225.80.7,1080,False,,,unknown,中国,,,,中国,ResultsCN,local-CN,Timeout
